ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1790038738.3,,,,,,,,,,,,,,,,12.0,4598.922165181,462.0
1790038740.9,,,,,,,,,,,,,,,,14.0,4422.702330976,445.0
1790038743.5,,,,,,,,,,,,,,,,17.0,4422.702330976,445.0
1790038746.1,,,,,,,,,,,,,,,,3.0,4733.987380861,462.0
1790038748.7,,,,,,,,,,,,,,,,4.0,4733.987380861,462.0
1790038751.3,,,,,,,,,,,,,,,,4.0,4733.987380861,462.0
1790038753.8,,,,,,,,,,,,,,,,6.0,4733.987380861,462.0
1790038756.5,,,,,,,,,,,,,,,,6.0,4733.987380861,462.0
1790038759.1,,,,,,,,,,,,,,,,6.0,4733.987380861,462.0
1790038761.7,,,,,,,,,,,,,,,,7.0,4733.987380861,462.0
1790038764.3,,,,,,,,,,,,,,,,7.0,4733.987380861,462.0
1790038766.9,,,,,,,,,,,,,,,,8.0,4733.987380861,462.0
1790038769.5,,,,,,,,,,,,,,,,8.0,4733.987380861,462.0
1790038772.1,,,,,,,,,,,,,,,,9.0,4733.987380861,462.0
1790038774.7,,,,,,,,,,,,,,,,11.0,4733.987380861,462.0
1790038777.3,,,,,,,,,,,,,,,,13.0,4733.987380861,462.0
1790038779.9,,,,,,,,,,,,,,,,13.0,4733.987380861,462.0
1790038782.5,,,,,,,,,,,,,,,,14.0,4733.987380861,462.0
1790038785.1,,,,,,,,,,,,,,,,14.0,4733.987380861,462.0
1790038787.7,,,,,,,,,,,,,,,,14.0,4733.987380861,462.0
1790038790.3,,,,,,,,,,,,,,,,15.0,4733.987380861,462.0
1790038792.9,,,,,,,,,,,,,,,,16.0,4733.987380861,462.0
1790038795.5,,,,,,,,,,,,,,,,17.0,4733.987380861,462.0
1790038798.1,,,,,,,,,,,,,,,,18.0,4733.987380861,462.0
1790038800.7,,,,,,,,,,,,,,,,21.0,4733.987380861,462.0
1790038803.3,,,,,,,,,,,,,,,,1.0,5333.734056902,483.0
1790038805.9,,,,,,,,,,,,,,,,2.0,5333.734056902,483.0
1790038808.5,,,,,,,,,,,,,,,,2.0,5333.734056902,483.0
